# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量; boss_guard=该秒末Boss格挡条当前值; boss_dmg_*=对Boss输出,由格挡条下降量反推)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta,boss_guard,boss_dmg_cum,boss_dmg_delta
1013,1347,7000,318464,978,6,0,1532,4,0,8037,0
1014,1349,7000,319693,980,2,0,1229,2,0,8037,0
1015,1351,7000,320573,980,2,0,880,0,0,8037,0
1016,1352,7000,320920,980,1,0,347,0,0,8037,0
1017,1354,7000,321817,980,2,0,897,0,0,8037,0
1018,1356,7000,323275,982,2,0,1458,2,0,8037,0
1019,1363,7000,324290,984,7,0,1015,2,0,8037,0
1020,1366,7000,324911,1010,3,0,622,26,0,8037,0
1021,1372,7000,325633,1012,6,0,722,2,0,8037,0
1022,1372,7000,325974,1012,0,0,341,0,0,8037,0
1023,1374,7000,326310,1014,2,0,336,2,0,8037,0
1024,1375,7000,326727,1014,1,0,416,0,0,8037,0
1025,1375,7000,327603,1014,0,0,876,0,0,8037,0
1026,1379,7000,328667,1014,4,0,1064,0,0,8037,0
1027,1388,7000,329920,1014,9,0,1253,0,0,8037,0
1028,1389,7000,330718,1014,1,0,798,0,0,8037,0
1029,1391,7000,331383,1016,2,0,665,2,0,8037,0
1030,1394,7000,332478,1016,3,0,1095,0,0,8037,0
1031,1396,7000,333355,1018,2,0,877,2,0,8037,0
1032,1396,7000,333896,1020,0,0,541,2,0,8037,0
1033,1400,7000,334842,1020,4,0,946,0,0,8037,0
1034,1400,7000,335866,1020,0,0,1023,0,0,8037,0
1035,1400,7000,336532,1020,0,0,666,0,0,8037,0
1036,1404,7000,338202,1020,4,0,1671,0,0,8037,0
1037,1406,7000,339583,1022,2,0,1381,2,0,8037,0
1038,1411,7000,341112,1022,5,0,1529,0,4993,8044,7
1039,1417,7000,342015,1022,6,0,903,0,4962,8075,30
1040,1421,7000,342570,1022,4,0,555,0,4951,8086,11
1041,1422,7000,343129,1022,1,0,560,0,4835,8203,116
1042,1423,7000,343310,1022,1,0,181,0,4824,8213,11
1043,1423,7000,343552,1022,0,0,241,0,4782,8256,42
1044,1424,7000,343566,1022,1,0,15,0,4780,8258,2
1045,1424,7000,343576,1022,0,0,10,0,4778,8260,2
1046,1424,7000,343586,1022,0,0,10,0,4776,8262,2
1047,1424,7000,343596,1022,0,0,10,0,4774,8264,2
1048,1425,7000,343707,1022,1,0,110,0,4774,8264,0
1049,1425,7000,343707,1022,0,0,0,0,4774,8264,0
1050,1426,7000,343759,1022,1,0,52,0,4774,8264,0
1051,1426,7000,343823,1022,0,0,64,0,4774,8264,0
1052,1426,7000,344006,1022,0,0,183,0,4774,8264,0
1053,1428,7000,344430,1032,2,0,424,10,4774,8264,0
1054,1429,7000,344896,1066,1,0,466,34,4774,8264,0
1055,1429,7000,345031,1104,0,0,135,38,4774,8264,0
1056,1430,7000,345338,1126,1,0,307,22,4768,8269,5
1057,1430,7000,345506,1130,0,0,168,4,4675,8362,93
1058,1430,7000,345654,1132,0,0,147,2,4588,8449,87
1059,1430,7000,345966,1132,0,0,312,0,4554,8483,33
1060,1430,7000,346164,1132,0,0,199,0,4522,8516,33
1061,1430,7000,346644,1136,0,0,479,4,4470,8568,52
1062,1430,7000,346945,1136,0,0,302,0,4426,8611,43
1063,1430,7000,347531,1136,0,0,586,0,4375,8662,51
1064,1430,7000,347845,1136,0,0,314,0,4364,8673,11
1065,1430,7000,348068,1136,0,0,223,0,4313,8725,52
1066,1433,7000,348759,1142,3,0,691,6,4189,8848,123
1067,1433,7000,348989,1146,0,0,230,4,4069,8969,121
1068,1433,7000,349455,1146,0,0,465,0,3808,9229,260
1069,1434,7000,350529,1146,1,0,1074,0,3446,9591,362
1070,1436,7000,351065,1146,2,0,536,0,3154,9883,292
1071,1436,7000,351419,1146,0,0,353,0,3086,9951,69
1072,1437,7000,352247,1146,1,0,828,0,2745,10292,341
1073,1437,7000,353452,1146,0,0,1205,0,2314,10723,430
1074,1441,7000,354701,1146,4,0,1250,0,2131,10906,183
1075,1442,7000,355451,1146,1,0,749,0,2014,11024,118
1076,1448,7000,356854,1146,6,0,1404,0,1984,11053,29
1077,1454,7000,358179,1146,6,0,1324,0,1982,11055,2
1078,1461,7000,359430,1146,7,0,1251,0,1980,11057,2
1079,1469,7000,360888,1150,8,0,1458,4,1978,11059,2
1080,1472,7000,361049,1152,3,0,161,2,1976,11061,2
1081,1473,7000,361260,1160,1,0,211,8,1975,11062,1
1082,1476,7000,361784,1180,3,0,523,20,1975,11062,0
1083,1477,7000,362246,1204,1,0,462,24,1975,11062,0
1084,1477,7000,362866,1216,0,0,620,12,1975,11062,0
1085,1477,7000,363872,1216,0,0,1006,0,1975,11062,0
1086,1481,7000,364684,1218,4,0,812,2,1975,11062,0
1087,1486,7000,365643,1218,5,0,958,0,1975,11062,0
1088,1488,7000,366018,1218,2,0,376,0,1975,11062,0
1089,1488,7000,366313,1218,0,0,295,0,1975,11062,0
1090,1492,7000,367071,1224,4,0,758,6,1975,11062,0

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量; boss_dmg_in_min=该分钟对Boss输出/格挡条下降量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,boss_dmg_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum,boss_dmg_cum
0,30,157,1543,68,20,30,157,1543,68,20
1,48,255,2322,78,0,78,412,3865,146,20
2,25,120,4557,10,491,103,532,8422,156,511
3,25,139,5734,28,580,128,671,14156,184,1091
4,41,203,5885,10,1922,169,874,20040,194,3013
5,35,177,12105,30,0,204,1051,32145,224,3013
6,43,233,8617,14,0,247,1284,40762,238,3013
7,47,247,7079,36,0,294,1531,47841,274,3013
8,51,278,15103,24,0,345,1809,62944,298,3013
9,72,385,11922,26,238,417,2194,74867,324,3251
10,67,367,11697,12,616,484,2561,86563,336,3867
11,106,549,19786,26,265,590,3110,106349,362,4132
12,111,600,24347,74,91,701,3710,130696,436,4223
13,216,1096,44945,136,0,917,4806,175641,572,4223
14,137,732,40123,156,1100,1054,5538,215765,728,5324
15,121,641,47190,176,1927,1175,6179,262954,904,7251
16,188,821,61336,80,786,1363,7000,324290,984,8037
17,106,0,36598,166,3022,1469,7000,360888,1150,11059
18,23,0,6183,74,3,1492,7000,367071,1224,11062

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after
1,48,10004,"霜凝",1
2,70,7001,"血剑降生",1
3,103,3001,"血飞魔剑",1
4,157,8001,"影卫苏醒",1
5,214,3002,"魔剑骤雨",1
6,298,8003,"雷卫缠魂",1
7,333,8007,"影卫魔剑",1
8,368,8012,"影卫狂增",1
9,471,9002,"狂血",1
10,527,7003,"血剑增生",1
11,598,9007,"凝时",1
12,598,3002,"魔剑骤雨",2
13,659,3004,"魔剑噬魂",1
14,694,6001,"荒芜降临",1
15,738,9007,"凝时",2
16,785,6004,"荒芜侵蚀",1
17,793,6004,"荒芜侵蚀",2
18,821,6002,"荒芜蔓延",1
19,855,8010,"影卫噬魂",1

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,48,48,25,132,1282,31.3,165,1603
1,"霜凝",48,70,22,13,72,562,35.5,196,1534
2,"血剑降生",70,103,33,28,143,1292,50.9,260,2349
3,"血飞魔剑",103,157,54,25,137,2290,27.8,152,2544
4,"影卫苏醒",157,214,57,26,125,7225,27.4,132,7606
5,"魔剑骤雨",214,298,84,48,265,7175,34.3,189,5125
6,"雷卫缠魂",298,333,35,20,92,6692,34.3,158,11473
7,"影卫魔剑",333,368,35,27,130,7268,46.3,223,12459
8,"影卫狂增",368,471,103,73,393,12214,42.5,229,7115
9,"狂血",471,527,56,51,277,13243,54.6,297,14189
10,"血剑增生",527,598,71,79,428,15503,66.8,362,13101
11,"凝时",598,599,1,1,0,16,60.0,0,983
12,"魔剑骤雨",598,659,61,69,367,11812,67.9,361,11618
13,"魔剑噬魂",659,694,35,60,332,11372,102.9,569,19496
14,"荒芜降临",694,738,44,89,455,16549,121.4,620,22566
15,"凝时",738,785,47,94,507,21348,120.0,647,27252
16,"荒芜侵蚀",785,793,8,34,156,5630,255.0,1170,42223
17,"荒芜侵蚀",793,821,28,89,459,19723,190.7,984,42263
18,"荒芜蔓延",821,855,34,120,621,25243,211.8,1096,44547
19,"影卫噬魂",855,1090,235,518,1909,179890,132.3,487,45929

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after
1,48,1002,"凶残獠牙",1
2,70,1002,"凶残獠牙",2
3,103,1001,"血肉增生",1
4,157,1003,"猎杀本能",1
5,214,1001,"血肉增生",2
6,298,1003,"猎杀本能",2
7,333,1002,"凶残獠牙",3
8,368,1002,"凶残獠牙",4
9,471,1001,"血肉增生",3
10,527,1001,"血肉增生",4
11,598,1002,"凶残獠牙",5
12,598,1003,"猎杀本能",3
13,659,1001,"血肉增生",5
14,694,1002,"凶残獠牙",6
15,738,1001,"血肉增生",6
16,785,1003,"猎杀本能",4
17,793,1002,"凶残獠牙",7
18,821,1001,"血肉增生",7
19,855,1002,"凶残獠牙",8

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,48,48,25,132,1282,31.3,165,1603
1,"凶残獠牙",48,70,22,13,72,562,35.5,196,1534
2,"凶残獠牙",70,103,33,28,143,1292,50.9,260,2349
3,"血肉增生",103,157,54,25,137,2290,27.8,152,2544
4,"猎杀本能",157,214,57,26,125,7225,27.4,132,7606
5,"血肉增生",214,298,84,48,265,7175,34.3,189,5125
6,"猎杀本能",298,333,35,20,92,6692,34.3,158,11473
7,"凶残獠牙",333,368,35,27,130,7268,46.3,223,12459
8,"凶残獠牙",368,471,103,73,393,12214,42.5,229,7115
9,"血肉增生",471,527,56,51,277,13243,54.6,297,14189
10,"血肉增生",527,598,71,79,428,15503,66.8,362,13101
11,"凶残獠牙",598,599,1,1,0,16,60.0,0,983
12,"猎杀本能",598,659,61,69,367,11812,67.9,361,11618
13,"血肉增生",659,694,35,60,332,11372,102.9,569,19496
14,"凶残獠牙",694,738,44,89,455,16549,121.4,620,22566
15,"血肉增生",738,785,47,94,507,21348,120.0,647,27252
16,"猎杀本能",785,793,8,34,156,5630,255.0,1170,42223
17,"凶残獠牙",793,821,28,89,459,19723,190.7,984,42263
18,"血肉增生",821,855,34,120,621,25243,211.8,1096,44547
19,"凶残獠牙",855,1090,235,518,1909,179890,132.3,487,45929

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result
1,149,208,59.3,defeated
2,293,550,256.9,defeated
3,994,1091,97.1,ongoing

# 武器切换记录 (switch=第几次; t_sec=游戏开始后秒; weapon_id=武器id; weapon_name=武器名)
switch,t_sec,weapon_id,weapon_name
1,103,120,"自动步枪"

# 各武器生效段效率 (segment: 0=开局武器, 1=第1次切换后, 2=第2次切换后 …; 末段到导出时刻; boss_dmg=对Boss输出(格挡条下降量))
segment,weapon_name,t_start,t_end,seconds,kills,damage,boss_dmg,kills_per_min,damage_per_min,boss_dmg_per_min
0,"扇形剑气",0,103,103,66,3137,20,38.4,1827,12
1,"自动步枪",103,1090,987,1422,363177,11042,86.4,22078,671

# 刷怪倍率调整记录 (adj=第几次; t_sec=游戏开始后秒; multiplier=调整后倍率, 1=默认)
adj,t_sec,multiplier
